Date,Name,Year,Letterboxd URI,Rating
2022-03-23,Superman: Red Son,2020,https://boxd.it/mSas,2.5
2022-03-24,Turning Red,2022,https://boxd.it/ipkq,3.5
2022-03-26,Belfast,2021,https://boxd.it/tefG,2
2022-03-29,Fresh,2022,https://boxd.it/tCNi,3.5
2022-03-31,Shazam!,2019,https://boxd.it/8WBu,3
2022-03-31,Suicide Squad,2016,https://boxd.it/9row,3
2022-04-04,Kung Fu Panda Holiday,2010,https://boxd.it/DKQ,3.5
2022-04-04,Kung Fu Panda 3,2016,https://boxd.it/4uRQ,3.5
2022-04-06,Time Trap,2017,https://boxd.it/ggMw,3.5
2022-04-07,In Good Hands,2022,https://boxd.it/zITo,1
2022-04-07,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,5
2022-04-12,Sonic the Hedgehog,2020,https://boxd.it/gdK8,2.5
2022-04-17,World of Tomorrow,2015,https://boxd.it/9Gr6,4.5
2022-04-17,Cars of the Revolution,2008,https://boxd.it/ypy,4
2022-08-24,Nope,2022,https://boxd.it/sDCe,4
2022-08-25,Magnum Opus,2022,https://boxd.it/CcUg,3.5
2022-08-25,Groot Takes a Bath,2022,https://boxd.it/CcTW,3
2022-08-25,The Little Guy,2022,https://boxd.it/CcU6,3
2022-08-25,Groot's Pursuit,2022,https://boxd.it/CcUq,3
2022-08-25,Groot's First Steps,2022,https://boxd.it/CcTM,3
2022-08-30,Laal Singh Chaddha,2022,https://boxd.it/mbVK,2.5
2022-09-03,C'mon C'mon,2021,https://boxd.it/nrI0,4
2022-09-09,Where the Crawdads Sing,2022,https://boxd.it/psLS,3
2022-09-09,Emergency Declaration,2021,https://boxd.it/nduy,2.5
2022-09-16,Three Thousand Years of Longing,2022,https://boxd.it/kmoy,3.5
2022-09-16,Dragon Ball Super: Super Hero,2022,https://boxd.it/mxII,4
2022-09-16,Ticket to Paradise,2022,https://boxd.it/u8Cc,2.5
2022-09-17,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3
2022-09-20,The Ottoman Republic,2008,https://boxd.it/zJu,1
2022-09-20,Rise,2022,https://boxd.it/svMU,4
2022-09-20,The Secret Life of Pets,2016,https://boxd.it/aJ5E,3
2022-09-20,Obi-Wan Kenobi,2022,https://boxd.it/yLBA,3
2022-09-20,My Girl,1991,https://boxd.it/24PK,3.5
2022-09-21,Don't Worry Darling,2022,https://boxd.it/mViu,2.5
2022-09-21,The Hottie & The Nottie,2008,https://boxd.it/98W,0.5
2022-09-22,Abraham Lincoln: Vampire Hunter,2012,https://boxd.it/2oG4,2
2022-09-23,Brother in Love 2,2021,https://boxd.it/yjHg,3
2022-09-23,Mandıra Filozofu,2014,https://boxd.it/9qgc,2
2022-09-24,A Bug's Life,1998,https://boxd.it/1Yyy,3.5
2022-09-24,Ratatouille,2007,https://boxd.it/27ww,4
2022-09-24,Day & Night,2010,https://boxd.it/11kM,4
2022-09-26,Happy Death Day,2017,https://boxd.it/fDz4,3
2022-10-01,Mystery Train,1989,https://boxd.it/1Ub6,4
2022-10-01,Dead Man,1995,https://boxd.it/29h4,4.5
2022-10-03,The Shining,1980,https://boxd.it/29Nu,5
2022-10-06,Avatar,2009,https://boxd.it/1Efm,5
2022-10-08,The Worst Ones,2022,https://boxd.it/Alya,3.5
2022-10-12,See How They Run,2022,https://boxd.it/sNVq,3
2022-10-20,Back to the Future,1985,https://boxd.it/2b8e,5
2022-10-21,You've Got Murder,2019,https://boxd.it/nkji,2.5
2022-10-26,Bodies Bodies Bodies,2022,https://boxd.it/iRcE,3.5
2022-10-31,Goal!,2005,https://boxd.it/1XRY,3
2022-11-01,Sick of Myself,2022,https://boxd.it/tEzs,4
2022-11-02,The Mighty Ducks,1992,https://boxd.it/1Wka,3.5
2022-11-02,D2: The Mighty Ducks,1994,https://boxd.it/1UtO,2.5
2022-11-10,D3: The Mighty Ducks,1996,https://boxd.it/1VEy,2
2022-11-10,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,3.5
2022-11-14,Rookie of the Year,1993,https://boxd.it/2lyG,2
2022-11-29,Amsterdam,2022,https://boxd.it/oJ58,3
2022-12-18,Avatar: The Way of Water,2022,https://boxd.it/2E2E,5
2022-12-26,Klaus,2019,https://boxd.it/ipoi,4
2023-02-02,The Banshees of Inisherin,2022,https://boxd.it/p7XS,5
2023-02-17,Big,1988,https://boxd.it/271S,4
2023-02-17,Turner & Hooch,1989,https://boxd.it/21ie,2.5
2023-02-17,Sully,2016,https://boxd.it/cD8Q,3.5
2023-02-18,Moonage Daydream,2022,https://boxd.it/A8Co,5
2023-02-18,The Beasts,2022,https://boxd.it/w1L6,5
2023-02-18,War Pony,2022,https://boxd.it/Alzi,4
2023-02-18,Holy Spider,2022,https://boxd.it/xBn2,4
2023-02-20,Splash,1984,https://boxd.it/26ym,3
2023-02-21,"Honey, I Shrunk the Kids",1989,https://boxd.it/1YTw,3.5
2023-02-21,The Boy in the Striped Pyjamas,2008,https://boxd.it/1NOK,4
2023-02-21,Back to the Future Part III,1990,https://boxd.it/2aTS,3.5
2023-02-21,The Menu,2022,https://boxd.it/lScm,3.5
2023-02-21,Bones and All,2022,https://boxd.it/tLd4,3.5
2023-02-24,Ant-Man,2015,https://boxd.it/3vmW,3
2023-02-28,Wristcutters: A Love Story,2006,https://boxd.it/1QBY,4
2023-03-12,Scream,1996,https://boxd.it/24EC,4
2023-03-13,Scream 2,1997,https://boxd.it/24Es,3
2023-03-20,Scream 3,2000,https://boxd.it/24Ei,2.5
2023-03-20,BASEketball,1998,https://boxd.it/1OVs,3
2023-03-20,You Were Never Really Here,2017,https://boxd.it/dWOS,4
2023-03-20,Operation Fortune: Ruse de Guerre,2023,https://boxd.it/rJXA,3
2023-03-27,Cocaine Bear,2023,https://boxd.it/ugw2,3
2023-03-27,Scream 4,2011,https://boxd.it/Zmc,3
2023-04-06,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,4
2023-04-17,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-04-28,Shazam! Fury of the Gods,2023,https://boxd.it/lV0S,3
2023-05-12,Dazed and Confused,1993,https://boxd.it/1Ylk,4
2023-05-28,10 Things I Hate About You,1999,https://boxd.it/23AO,3.5
2023-06-09,Beau Is Afraid,2023,https://boxd.it/u2gE,4
2023-06-14,BlackBerry,2023,https://boxd.it/CoVK,4.5
2023-06-17,The Flash,2023,https://boxd.it/9twC,3.5
2023-06-19,Léon: The Professional,1994,https://boxd.it/2b8S,5
2023-06-19,Extraction 2,2023,https://boxd.it/q4Zo,4
2023-06-19,Extraction,2020,https://boxd.it/jUjA,3
2023-06-21,Bottle Rocket,1996,https://boxd.it/1PDa,4
2023-07-05,Destiny,2006,https://boxd.it/SMM,4.5
2023-07-14,Mission: Impossible,1996,https://boxd.it/29d2,3.5
2023-07-17,Mission: Impossible II,2000,https://boxd.it/29cS,2.5
2023-08-15,Kolpaçino,2009,https://boxd.it/EBU,2
2023-08-16,Oppenheimer,2023,https://boxd.it/wUow,4.5
2023-08-17,Whisper If I Forget,2014,https://boxd.it/9y5c,3
2023-08-18,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/nL2y,2.5
2023-08-18,M3GAN,2022,https://boxd.it/jxmG,3
2023-08-30,Deeply,2021,https://boxd.it/KO5Q,4.5
2023-08-30,But Muzeyyen That's the Deepest Desire,2014,https://boxd.it/9Zao,2.5
2023-08-30,Goal III: Taking on the World,2009,https://boxd.it/1FCw,0.5
2023-08-30,Goal II: Living the Dream,2007,https://boxd.it/1XKe,2
2023-08-31,Burning Days,2022,https://boxd.it/psok,5
2023-09-11,Inside,2002,https://boxd.it/4ocs,4
2023-09-12,The Magician,2006,https://boxd.it/1Qtg,3.5
2023-09-19,Boss Wants a Happy Ending,2014,https://boxd.it/7DsQ,1.5
2023-10-10,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/mK0a,4
2023-10-10,Fargo,1996,https://boxd.it/2aHM,5
2023-10-10,Barbarian,2022,https://boxd.it/yohi,3.5
2023-10-12,No One Will Save You,2023,https://boxd.it/uUO6,3.5
2023-10-16,The Book of Solutions,2023,https://boxd.it/xx3i,3.5
2023-10-16,How to Have Sex,2023,https://boxd.it/EFIM,3
2023-10-16,Black Box,2023,https://boxd.it/Aafm,3
2023-10-19,Dream Scenario,2023,https://boxd.it/v2h0,4
2023-10-31,Avengers: Endgame,2019,https://boxd.it/9vE4,4
2023-11-06,The Call,2020,https://boxd.it/l94W,3.5
2024-01-17,Child's Play,1988,https://boxd.it/1VTo,3.5
2024-02-09,Chronicle,2012,https://boxd.it/2Emk,3.5
2024-02-13,Elemental,2023,https://boxd.it/ASiE,3.5
2024-02-13,The Odd Life of Timothy Green,2012,https://boxd.it/2pT4,3
2024-02-26,About Dry Grasses,2023,https://boxd.it/oNbO,4.5
2024-03-03,Dune: Part Two,2024,https://boxd.it/pUfA,5
2024-03-04,Nimona,2023,https://boxd.it/Aiyc,4
2024-03-08,Fallen Leaves,2023,https://boxd.it/Bgew,4.5
2024-03-08,American Fiction,2023,https://boxd.it/DYHm,4
2024-03-09,Past Lives,2023,https://boxd.it/oNB8,4.5
2024-03-10,Maestro,2023,https://boxd.it/j0DE,3
2024-03-10,Anatomy of a Fall,2023,https://boxd.it/yuDE,4.5
2024-03-10,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4.5
2024-03-10,65,2023,https://boxd.it/qbus,1.5
2024-03-10,Barbie,2023,https://boxd.it/bCLK,3.5
2024-03-11,The Zone of Interest,2023,https://boxd.it/gJsA,3.5
2024-03-11,Poor Things,2023,https://boxd.it/tNWU,5
2024-03-11,The Holdovers,2023,https://boxd.it/vHza,4.5
2024-03-13,Mummies,2023,https://boxd.it/uLRU,2.5
2024-03-13,Tomorrow Is Today,2022,https://boxd.it/CWmk,3
2024-03-13,Scream VI,2023,https://boxd.it/zdfW,3
2024-03-13,Countdown,2019,https://boxd.it/m83K,1
2024-03-13,Crater,2023,https://boxd.it/mY8i,3.5
2024-03-13,Four Daughters,2023,https://boxd.it/ErTw,4
2024-03-13,The Taste of Things,2023,https://boxd.it/Arke,3.5
2024-03-13,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2024-03-14,Meg 2: The Trench,2023,https://boxd.it/mLvo,1
2024-03-14,Last Call for Istanbul,2023,https://boxd.it/Dwfu,0.5
2024-03-14,Mortal World 2,2023,https://boxd.it/H0bo,3
2024-03-14,My Grandpa’s Receipt,2016,https://boxd.it/deQA,1
2024-03-15,Last Night in Soho,2021,https://boxd.it/lbJC,3.5
2024-03-15,Shaun of the Dead,2004,https://boxd.it/29J8,4.5
2024-03-15,Hot Fuzz,2007,https://boxd.it/2416,4.5
2024-03-15,Baby Driver,2017,https://boxd.it/bhF2,4
2024-03-15,Talk to Me,2022,https://boxd.it/C6uQ,4
2024-03-19,The Night House,2020,https://boxd.it/jZze,3.5
2024-03-20,"Good Bye, Lenin!",2003,https://boxd.it/2ayA,4
2024-03-22,Step Brothers,2008,https://boxd.it/1SsE,3.5
2024-03-22,One-Minute Time Machine,2014,https://boxd.it/bFSO,4
2024-03-23,Heaven,2008,https://boxd.it/hqR4,1
2024-03-23,Avanak Kuzenler,2008,https://boxd.it/zmq,0.5
2024-03-23,Aşk Tutulması,2008,https://boxd.it/zn4,2.5
2024-03-23,120,2008,https://boxd.it/1Vjg,3
2024-03-23,Alone,2008,https://boxd.it/1qAK,2.5
2024-03-23,The Wave,2008,https://boxd.it/20OS,4
2024-03-23,City of Ember,2008,https://boxd.it/1POs,3.5
2024-03-23,"10,000 BC",2008,https://boxd.it/20NK,1.5
2024-03-23,Death Race,2008,https://boxd.it/1W9m,2.5
2024-03-23,The Spiderwick Chronicles,2008,https://boxd.it/20v2,3.5
2024-03-23,The Chronicles of Narnia: Prince Caspian,2008,https://boxd.it/26Hy,3
2024-03-23,Yes Man,2008,https://boxd.it/1WPW,3
2024-03-23,Iron Man,2008,https://boxd.it/28dA,4
2024-03-23,Twilight,2008,https://boxd.it/1Zui,3
2024-03-23,Perfidious Byzantine,2000,https://boxd.it/1eGQ,2.5
2024-03-23,The Iron Giant,1999,https://boxd.it/1Wow,4.5
2024-03-24,Stranger Than Fiction,2006,https://boxd.it/28Za,4
2024-03-25,The Last Starfighter,1984,https://boxd.it/1SRk,3.5
2024-03-26,Miracle Mile,1988,https://boxd.it/1x68,4
2024-03-27,Time Renegades,2016,https://boxd.it/dspy,4
2024-03-27,Billy Madison,1995,https://boxd.it/1UQI,3.5
2024-03-28,Circle,2015,https://boxd.it/b5So,3
2024-03-28,Cube,1997,https://boxd.it/2aoU,4
2024-03-29,Escape Room,2019,https://boxd.it/iYlS,2.5
2024-03-29,Bulletproof,1996,https://boxd.it/1Vy6,2.5
2024-03-30,Time Lapse,2014,https://boxd.it/8hCQ,3
2024-03-31,The Wedding Singer,1998,https://boxd.it/1USO,4
2024-04-26,Tremors,1990,https://boxd.it/1YSe,4
2024-06-03,Cars,2006,https://boxd.it/29ho,5
2024-08-01,X-Men,2000,https://boxd.it/1a7s,4
2024-08-10,At the Bar,2007,https://boxd.it/1r7O,3
2024-08-14,Carrie,1976,https://boxd.it/20ZQ,4
2024-08-24,Train to Busan,2016,https://boxd.it/dSQU,4
2024-08-27,Inside Out 2,2024,https://boxd.it/CFrC,4.5
2024-08-27,Sosyete Şaban,1985,https://boxd.it/44Bi,2.5
2024-09-04,mid90s,2018,https://boxd.it/fxIa,4
2024-10-07,Mary and Max,2009,https://boxd.it/1y2m,4.5
2024-10-09,Marcello Mio,2024,https://boxd.it/Hkug,2.5
2024-10-09,A Different Man,2024,https://boxd.it/BoEC,4
2024-10-10,And Their Children After Them,2024,https://boxd.it/FLcE,3.5
2024-10-10,Hot Sweet Sour,2017,https://boxd.it/h280,1
2025-01-05,The Princess Bride,1987,https://boxd.it/26EY,4.5
2025-01-09,Labyrinth,1986,https://boxd.it/1POC,3.5
2025-01-29,Magic Carpet Ride,2005,https://boxd.it/1kV8,3.5
2025-02-03,A Son of the Sun,2008,https://boxd.it/18ny,3.5
2025-02-07,Five Cities,2009,https://boxd.it/BDy,3.5
2025-02-10,The Extreme Tragic Story of Celal Tan and His Family,2011,https://boxd.it/2KNQ,2.5
2025-02-10,New Year's Eve,2022,https://boxd.it/DQnI,2
2025-02-19,Meet the Robinsons,2007,https://boxd.it/28Ym,3.5
2025-03-16,Reality+,2014,https://boxd.it/cIEC,3.5
2025-04-07,Bruce Almighty,2003,https://boxd.it/2aCC,4.5
2025-05-04,Locked on You,2018,https://boxd.it/kKnu,1.5
2025-05-12,Spider-Man,2002,https://boxd.it/2a8i,4.5
2025-05-20,The Butterfly's Dream,2013,https://boxd.it/5haQ,3.5
2025-05-23,Spider-Man 2,2004,https://boxd.it/2a88,5
2025-05-30,Karate Kid: Legends,2025,https://boxd.it/CeNc,3
2025-06-07,The Karate Kid,1984,https://boxd.it/27Wk,4
2025-06-13,John Wick,2014,https://boxd.it/7dEc,4
2025-06-16,Nick and Norah's Infinite Playlist,2008,https://boxd.it/1Slo,4
2025-06-16,Twelve Monkeys,1995,https://boxd.it/2beQ,5
2025-06-16,La Jetée,1962,https://boxd.it/29Sk,4
2025-06-17,Oregon,2023,https://boxd.it/CT7w,1.5
2025-06-20,The Terminator,1984,https://boxd.it/2aQY,5
2025-06-26,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,5
2025-06-28,The Surfer,2024,https://boxd.it/GFEE,3.5
2025-06-28,Just Like Heaven,2005,https://boxd.it/1ZoO,3.5
2025-06-28,Family Switch,2023,https://boxd.it/u1nu,2
2025-06-30,F1,2025,https://boxd.it/yjVM,4
2025-07-07,28 Days Later,2002,https://boxd.it/2aXU,4.5
2025-07-07,Doom,2005,https://boxd.it/1ZOW,2.5
2025-07-17,Superman,2025,https://boxd.it/E9IU,4
2025-07-22,Pulp Fiction,1994,https://boxd.it/29Pq,5
2025-07-25,I Am Legend,2007,https://boxd.it/21DG,4
2025-07-29,National Theatre Live: Dr. Strangelove,2025,https://boxd.it/RW3W,3.5
2025-07-31,Together,2025,https://boxd.it/LdFE,4
2025-08-01,La La Land,2016,https://boxd.it/a5fa,5
2025-08-05,Little Fish,2020,https://boxd.it/lAFK,4
2025-08-10,Shrek 2,2004,https://boxd.it/29z8,5
2025-08-14,Finding Nemo,2003,https://boxd.it/72i,4.5
2025-08-21,Dear Santa,2024,https://boxd.it/FxMo,1
2025-09-23,Hard Eight,1996,https://boxd.it/20DU,4
2025-09-24,Boogie Nights,1997,https://boxd.it/23um,5
2025-09-24,Anima,2019,https://boxd.it/mxuc,4
2025-09-24,Reservoir Dogs,1992,https://boxd.it/2agc,5
2025-09-24,Four Rooms,1995,https://boxd.it/73g,3.5
2025-09-24,Django Unchained,2012,https://boxd.it/2cCk,5
2025-09-24,The Hateful Eight,2015,https://boxd.it/8gw8,5
2025-09-24,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,5
2025-09-29,Magnolia,1999,https://boxd.it/2aze,5
2025-10-06,One Battle After Another,2025,https://boxd.it/DUHM,5
2025-10-10,Memoir of a Snail,2024,https://boxd.it/EgX8,4
2025-10-10,Grand Tour,2024,https://boxd.it/FzwC,4
2025-10-10,The Second Act,2024,https://boxd.it/HW9q,3
2025-10-11,Punch-Drunk Love,2002,https://boxd.it/20E4,4
2025-10-11,There Will Be Blood,2007,https://boxd.it/20Z2,5
2025-10-11,The Master,2012,https://boxd.it/2cBG,4.5
2025-10-11,Inherent Vice,2014,https://boxd.it/5hla,4
2025-10-11,Phantom Thread,2017,https://boxd.it/e4uc,4.5
2025-10-11,Licorice Pizza,2021,https://boxd.it/qTKY,4.5
2025-10-13,Dance with the Jackals,2010,https://boxd.it/hx6,2
2025-10-13,The Flintstones,1994,https://boxd.it/29mo,2
2025-10-17,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/18YE,4
2025-10-17,The Fabelmans,2022,https://boxd.it/ugoM,4
2025-10-27,Lucky Numbers,2000,https://boxd.it/1Vpo,1
2025-10-27,Supernova,2000,https://boxd.it/1WoQ,1.5
2025-10-27,Brother in Love,2019,https://boxd.it/moju,3
2026-07-03,Head-On,2004,https://boxd.it/2awk,5
2026-07-17,Flow,2024,https://boxd.it/v1Ei,5
2026-07-25,The Odyssey,2026,https://boxd.it/QFQU,5
2026-07-28,Ice Age,2002,https://boxd.it/2apS,3.5
2026-07-28,Toy Story,1995,https://boxd.it/29qA,5
2026-07-28,Toy Story 2,1999,https://boxd.it/29qq,5
2026-07-28,Toy Story 4,2019,https://boxd.it/9ALu,5
2026-07-28,Toy Story 5,2026,https://boxd.it/F06E,5
2026-08-01,Spider-Man: Brand New Day,2026,https://boxd.it/ACJE,4
2026-08-12,Mulholland Drive,2001,https://boxd.it/297o,5
2026-08-13,Kung Fu Panda,2008,https://boxd.it/1Yws,4
2026-08-13,Kung Fu Panda 2,2011,https://boxd.it/G36,4
2026-08-21,Eraserhead,1977,https://boxd.it/299u,4
2026-08-21,The End of Oak Street,2026,https://boxd.it/FF9a,4
2026-08-30,Fantastic Mr. Fox,2009,https://boxd.it/1WyQ,4.5
